username,pet_breed,age,size,gender,latitude,longitude
4546,Chihuahua,7,small,Female,25.222168574447057,29.89903282146853
5797,Dachshund,4,small,Male,23.216880911565575,26.747930776093387
7612,Dachshund,3,small,Female,30.729102238226574,31.155666215499842
2799,French Griffon,9,small,Male,23.99887224394035,32.42049196905422
8841,Yorkshire Terrier,13,small,Male,26.073850621990275,34.60889558526536
3893,French Bulldog,2,small,Female,26.533853760679033,33.68438719970417
5998,Dachshund,12,small,Male,27.925451452338535,33.199947115898375
6890,Great Dane,11,large,Female,24.47746139859978,30.602771631523602
1660,Border Collie,6,medium,Female,25.56786274893911,33.564903117819114
2215,French Bulldog,9,small,Male,27.388716569514933,30.930542536121656
9232,Pomeranian,2,small,Male,28.684996645256625,28.511812731620218
1760,Beagle,7,small,Male,24.865917388147018,28.447826315925568
2735,Chihuahua,11,small,Male,30.514497085596158,28.386241285459803
1047,French Bulldog,9,small,Male,22.99290353469709,28.74344823574546
7541,Labrador Retriever,10,large,Male,27.777627043790922,30.135927251871966
4680,Great Dane,12,large,Female,25.66276873852175,28.855625401895754
2117,French Bulldog,14,small,Male,30.335944653745766,31.945876633859164
5973,Poodle,6,small,Male,26.255401668455736,32.5339143114362
7733,Chihuahua,14,small,Male,29.426749864824465,29.208134126959123
1639,Siberian Husky,13,medium,Female,24.400657588660287,26.543541977419757
8344,German Shepherd,8,large,Male,23.870737197511534,29.11219876897469
9192,Maltese,4,small,Male,22.093211546253553,35.59474345581752
6157,Yorkshire Terrier,3,small,Male,26.45302910239146,30.628674728976055
4014,Boxer,8,medium,Female,24.18411020193753,25.263494154582624
2220,Labrador Retriever,6,large,Female,24.90952777196063,30.91007218986844
7813,Golden Retriever,12,large,Female,30.824753738557433,26.26139932854268
6649,Bulldog,10,medium,Male,25.148527942172805,30.642983414419433
9413,Chihuahua,13,small,Female,26.49549264062881,28.57856928450107
4848,Great Dane,5,large,Female,29.94050166150677,26.870000812585197
3508,Chihuahua,15,small,Male,27.957791031830837,35.83468780621626
6180,Border Collie,1,medium,Male,28.354105003164964,31.45975307116432
1359,Great Dane,12,large,Male,26.678692447171112,27.051936789271135
8665,Siberian Husky,6,medium,Male,29.017475789677633,34.19801384831878
5990,Doberman Pinscher,1,large,Male,25.107661976173492,25.205891990960613
6463,Boxer,8,medium,Male,22.260286269269717,29.906496847553083
8038,French Griffon,4,small,Female,27.830964786133233,34.73604285487283
5069,Chihuahua,13,small,Male,22.422173609389965,32.43234243267502
9997,Bulldog,8,medium,Male,25.619797927791517,31.96042133460939
8677,Dachshund,3,small,Male,23.178635682478543,32.87458068774657
8867,Border Collie,9,medium,Female,30.116187239623503,32.198389784367116
2462,German Shepherd,12,large,Male,28.285693545254198,25.72181610820962
2802,Labrador Retriever,4,large,Female,23.328687192311595,30.025379500162977
9782,Bulldog,15,medium,Male,25.544915186138997,30.484035791330875
3548,Dachshund,1,small,Female,27.505440177105335,25.180440088720477
8073,Border Collie,6,medium,Male,23.717868439522594,34.68067736493738
6183,German Shepherd,8,large,Female,27.24754634010256,30.803318404708683
6108,Poodle,6,small,Male,22.34157081968349,26.425286272369092
8416,German Shepherd,6,large,Female,23.527946149046418,29.93272282945011
8885,Doberman Pinscher,5,large,Male,26.809038795510553,25.176567887199298
4100,Golden Retriever,13,large,Male,22.811531867423504,33.27632431399618
6765,Yorkshire Terrier,2,small,Female,30.28212788368333,29.073433589803994
3870,Great Dane,1,large,Female,26.077239524329148,32.97201769702909
5188,Golden Retriever,2,large,Male,24.751109600716806,32.47664090540062
2624,Shih Tzu,15,small,Male,23.908884609939335,29.017301725768746
3485,Chihuahua,11,small,Female,24.796248510119007,26.54928629825832
1983,Maltese,12,small,Male,27.162185332189768,34.438035253902896
1213,Boxer,12,medium,Male,27.944039916976813,25.98991431514089
6533,Golden Retriever,2,large,Male,23.043459417545872,33.70605312280921
4688,Siberian Husky,4,medium,Male,28.70060494847658,27.347645946359453
5635,Yorkshire Terrier,1,small,Female,24.155299057291316,32.850670921135304
9555,Yorkshire Terrier,1,small,Female,25.361569909073165,29.625306786411723
7814,Golden Retriever,8,large,Male,23.6294747196618,29.738691563803982
6064,Rottweiler,10,large,Male,25.395904422201696,35.087866699764064
2572,French Bulldog,3,small,Male,22.424901460945815,35.51737245551775
1566,German Shepherd,2,large,Female,28.166581822080776,33.42057301896505
7323,Australian Shepherd,11,medium,Male,28.208836176342036,33.310704700489744
3623,Pomeranian,3,small,Female,24.93240000613652,32.16350582923514
4483,Dachshund,5,small,Female,30.373570779591795,27.1848978093768
5780,French Griffon,7,small,Female,22.001260867073906,32.0577172742056
8755,Dachshund,1,small,Female,30.608578877476766,28.836609966800115
3385,Chihuahua,12,small,Female,27.040289999791984,26.067188405134285
9332,Poodle,13,small,Male,22.26004592709061,29.335026504372163
4872,Poodle,9,small,Female,23.102567188133342,25.982075176518034
2200,Chihuahua,11,small,Male,26.089423725091365,25.977383015387797
4823,Australian Shepherd,2,medium,Male,24.443933995176664,34.37165471423404
8668,Yorkshire Terrier,11,small,Female,26.006564550678128,34.664676052274125
8810,Rottweiler,14,large,Female,29.523739896969147,27.417573850483958
1270,Australian Shepherd,6,medium,Male,26.221018147756567,33.18865181784655
2122,Yorkshire Terrier,4,small,Female,28.80727870117168,29.757449189538548
1477,Dachshund,9,small,Male,26.649217629420004,32.92759225351047
8566,Beagle,4,small,Male,23.39629903581183,27.82817351223
2256,Rottweiler,1,large,Female,28.67613814496011,28.929875813358404
4312,Beagle,12,small,Male,22.905603062517354,35.43617794619102
7686,Labrador Retriever,4,large,Female,25.923322717690986,31.227258928651253
4452,Chihuahua,12,small,Female,23.50356454440572,35.08770402070198
6567,Beagle,7,small,Male,24.974701661393645,35.55418945579889
8582,Boxer,8,medium,Female,23.08041613214431,35.134029783482006
9611,Australian Shepherd,10,medium,Female,29.074815587685734,31.70931756458705
7410,Boxer,12,medium,Female,28.88205807248304,28.98425741999415
7230,Dachshund,11,small,Male,25.59064078713323,26.09247881488001
9523,Great Dane,9,large,Female,29.06331190939024,32.13953998575836
4095,Labrador Retriever,6,large,Male,24.960376307917276,28.080598424095914
4057,Yorkshire Terrier,13,small,Male,23.42933263535259,33.394495359703214
3423,Shih Tzu,13,small,Male,26.475155947902408,28.26219542985136
7306,Bulldog,11,medium,Female,26.01680369798774,33.39253993795724
4961,Australian Shepherd,1,medium,Female,22.922914105497114,27.33002372188958
4679,Boxer,2,medium,Male,22.810600811219047,29.5032939813322
7720,Boxer,4,medium,Male,26.46353754856071,28.64758846771374
9245,Siberian Husky,11,medium,Male,25.94745861523164,32.556821284252614
8508,French Griffon,3,small,Female,28.366722565758707,30.527208076389503
1277,Chihuahua,4,small,Male,29.08929379591652,28.877638582674688
3944,Boxer,8,medium,Female,26.641270705750724,33.9687953088038
7953,Australian Shepherd,13,medium,Male,22.913930736659005,26.19046721369229
9308,Golden Retriever,4,large,Male,30.042407390736845,26.069530862541512
7663,Doberman Pinscher,4,large,Female,26.056995576191873,29.407382390159462
5720,Siberian Husky,2,medium,Male,24.3424056669892,35.323172694360025
2163,Chihuahua,12,small,Female,27.312807682189572,26.022356785826076
3487,Yorkshire Terrier,4,small,Female,24.863986533655215,32.80448722019227
4769,Australian Shepherd,13,medium,Male,25.434907111138145,30.291648142123087
9158,Border Collie,14,medium,Female,22.251240249221144,31.823287216902344
6955,Boxer,15,medium,Female,30.91217457744879,25.08991610941578
3978,Australian Shepherd,3,medium,Female,23.433437932467715,34.0700029652605
7125,Shih Tzu,12,small,Female,23.549628555877447,30.482168252123998
5212,Labrador Retriever,4,large,Male,25.933918653449425,34.044711669185546
9535,French Griffon,13,small,Female,22.83893387948058,33.49345264799678
7485,Chihuahua,2,small,Female,24.489416740672283,31.283116891892238
3174,Poodle,8,small,Male,24.577361792211335,31.668740953638135
4938,Dachshund,15,small,Female,25.868325276146106,25.018361453781186
1542,Bulldog,13,medium,Female,30.364191642309983,32.71383467672747
6149,Rottweiler,1,large,Male,24.5526073613102,26.455337959617435
5095,Bulldog,10,medium,Female,22.806022012186922,33.17561842085149
4646,Chihuahua,9,small,Female,22.59599854269744,28.29725316878817
5010,Poodle,2,small,Female,22.139216500857227,27.967102619228513
9958,Dachshund,10,small,Male,30.22427419653748,30.226072410742013
8362,Golden Retriever,9,large,Female,29.403629455800196,29.780897997168722
4344,French Griffon,3,small,Female,23.23446604608541,30.860867504687178
6988,Labrador Retriever,9,large,Male,23.39532849885857,35.133325566520384
5622,French Bulldog,12,small,Female,27.25492186953658,28.63989262559309
2002,Dachshund,6,small,Male,25.421463600040102,26.373239473226125
3874,Australian Shepherd,9,medium,Female,25.915531129454056,35.67337725083862
5478,Rottweiler,11,large,Male,23.71883110401572,30.75508090041027
2665,Dachshund,6,small,Male,27.735047424204417,31.417009413064914
7077,Bulldog,8,medium,Female,24.20588776431758,34.11656132526009
6798,French Bulldog,2,small,Male,27.438216269711948,25.184263930036355
7544,Bulldog,7,medium,Female,29.916661412898215,28.345148951174036
1541,Shih Tzu,15,small,Female,28.517486633504046,27.341437756374415
1657,Shih Tzu,14,small,Female,29.93582186810438,29.00027146335842
7766,French Griffon,9,small,Female,27.441028605075967,27.375684350933764
1093,French Griffon,5,small,Female,29.301489682123236,27.933877441689912
8936,Labrador Retriever,1,large,Female,30.149166030207375,25.049424681362876
1342,Golden Retriever,1,large,Female,28.01150017205969,33.129098275480985
6529,Chihuahua,10,small,Female,29.518411307477844,27.982909240072996
9068,Beagle,10,small,Female,30.498775678502305,28.075808891593145
1997,Shih Tzu,8,small,Female,25.088743885805876,32.255626343594194
3433,Maltese,6,small,Female,28.283811000648626,32.51220550028315
4138,Australian Shepherd,15,medium,Female,24.421023327456957,26.071591324262247
6971,Poodle,1,small,Male,24.36869719386231,27.501700733193044
1822,Bulldog,10,medium,Female,26.945095233356366,31.23625213725237
4505,Labrador Retriever,8,large,Female,26.51124420804679,27.306984056189286
3328,Dachshund,6,small,Male,26.417126607249376,28.19596919694273
9242,German Shepherd,5,large,Female,29.389863261709827,31.59504641161066
7863,Great Dane,14,large,Male,30.47898310814722,29.609535207621562
7297,Australian Shepherd,13,medium,Male,24.734248845401368,26.442274551936798
7197,Golden Retriever,12,large,Female,26.34819241569668,31.128191213251103
6900,Yorkshire Terrier,1,small,Female,24.273742621648015,28.04311826240146
4432,Siberian Husky,3,medium,Male,28.04326199245789,26.357062932093086
5458,Yorkshire Terrier,10,small,Male,23.777190964371915,26.864327997841908
9622,Boxer,3,medium,Female,25.86350076806014,32.32596496775371
6726,French Griffon,1,small,Male,25.582221784721455,27.36955527005624
4782,Beagle,4,small,Female,30.111533947575182,26.71627821873806
8878,Yorkshire Terrier,9,small,Male,29.647885039563466,29.654577591517665
7251,Beagle,5,small,Female,23.499667530047244,30.700578209448842
7993,Labrador Retriever,4,large,Female,28.158692515846454,32.44171727078783
2566,Shih Tzu,15,small,Male,27.905074838242264,25.956878815131304
3418,Border Collie,13,medium,Female,24.006627326988067,34.36380127548594
4236,Australian Shepherd,5,medium,Female,25.371913869680938,30.1682585255022
3229,Australian Shepherd,14,medium,Female,25.045403530445466,34.920696805473106
1938,Shih Tzu,2,small,Male,29.32428673772558,25.35435840365172
7630,Doberman Pinscher,2,large,Female,25.31929651091996,28.658666944965784
4974,Golden Retriever,4,large,Female,24.476034441133173,25.517352174753455
5937,Pomeranian,4,small,Female,30.750708640816516,33.20713269875384
8888,German Shepherd,1,large,Female,27.068433678582366,33.74407615960499
8979,Labrador Retriever,1,large,Male,24.688905934242996,28.19037879513619
2426,Poodle,5,small,Female,29.873106521566733,33.42116781210396
5408,Maltese,9,small,Female,29.27455696782465,35.03779059526539
2047,Poodle,15,small,Female,23.7362964898914,31.200605831862298
7736,Rottweiler,10,large,Male,29.19806501145425,31.278508124491204
3626,Bulldog,15,medium,Female,25.276306305570625,31.535186424235068
9669,Boxer,9,medium,Female,30.42547131627327,30.80116920465415
9492,Boxer,2,medium,Female,23.307586517617526,31.26977727206433
1969,Great Dane,14,large,Female,28.453621818925917,31.902054417930543
6722,Bulldog,3,medium,Male,22.854260334352,32.602504882455534
3931,Yorkshire Terrier,2,small,Female,22.291311532669603,35.6879784016013
8232,Poodle,7,small,Male,26.419635215074283,35.485800315921814
3609,Australian Shepherd,10,medium,Male,22.687484701308836,30.41021226979607
8999,Chihuahua,4,small,Male,27.56040642820915,34.443655879962265
6259,Boxer,8,medium,Male,27.66971903830541,33.05111247860951
7039,Siberian Husky,13,medium,Male,27.2022146712332,33.36646384596251
7217,French Bulldog,3,small,Male,29.36469725037979,27.77198997473405
1793,Doberman Pinscher,3,large,Female,29.849417662100606,33.07678975047229
7199,Golden Retriever,15,large,Male,28.81421307780245,25.26456062942945
3886,Yorkshire Terrier,8,small,Male,28.656568764518806,25.47812152117593
2033,Maltese,15,small,Male,24.734648617193116,34.47250021478898
7100,French Bulldog,2,small,Male,27.556748853328607,35.99583420878983
6685,Poodle,8,small,Female,23.407252097981633,34.904763807519814
9653,Golden Retriever,12,large,Female,30.778317614199644,34.164567640047
2413,Australian Shepherd,2,medium,Female,25.142913283643576,25.87632957647961
5528,Golden Retriever,8,large,Female,23.950384033364656,32.22120771387551
6457,Chihuahua,12,small,Female,23.96076659250724,27.947544641448268
3179,Shih Tzu,5,small,Male,22.97204090427004,25.090055130674678
4699,Pomeranian,7,small,Female,22.194052487213078,35.74302875842449
6319,French Bulldog,6,small,Female,27.030576428925517,27.71819308961017
7392,Poodle,14,small,Male,30.313219501770245,26.178043091332277
2052,Maltese,6,small,Male,24.50244803094346,32.431013139306486
2628,German Shepherd,11,large,Female,25.897709127873107,35.35769479103745
3706,German Shepherd,13,large,Male,30.074486844507003,30.59183240766953
8027,Yorkshire Terrier,13,small,Female,27.849171142289386,28.33995032078044
9837,Shih Tzu,13,small,Male,25.73066309952836,30.654728036318488
9353,Rottweiler,1,large,Female,26.522899196421193,28.261029745610045
1727,French Bulldog,14,small,Female,27.143444739425984,35.19314948983192
6508,Chihuahua,15,small,Male,29.116947281180337,33.32345764420086
6986,Chihuahua,3,small,Female,27.45308331067006,34.261668636709
8457,Dachshund,10,small,Female,29.48915687925391,34.34446221644168
1016,Great Dane,5,large,Male,25.06076366029118,30.38834326198797
7810,Beagle,7,small,Female,24.487654838277358,25.725222375129665
2563,Boxer,4,medium,Male,28.669753916601575,34.258497975453594
4934,Poodle,2,small,Female,25.751261510912485,28.644439414663122
3783,Golden Retriever,13,large,Male,24.17857058665556,33.01458244029592
1858,Rottweiler,4,large,Male,24.140273131903818,25.06225797401801
4729,Yorkshire Terrier,10,small,Female,25.2793090045175,25.106848074826136
1265,Labrador Retriever,4,large,Male,28.044731182186148,34.27281555384201
5750,Labrador Retriever,2,large,Male,24.842673090317415,34.58988484166804
9602,Chihuahua,13,small,Female,24.211980742429574,26.819397006856107
2508,Rottweiler,1,large,Female,26.329616324237712,32.219518593431424
1674,Shih Tzu,11,small,Male,24.281219639030237,32.61162289549363
7559,Labrador Retriever,12,large,Male,23.270872553505686,31.890975535692398
8095,French Bulldog,5,small,Female,23.822924141558868,29.97822335334639
4770,Border Collie,7,medium,Female,24.636478947887962,33.963116251633906
7977,Shih Tzu,1,small,Female,28.75037620860432,30.523376435252118
7335,Rottweiler,8,large,Male,25.5815794864301,31.702370311925804
6036,Dachshund,11,small,Male,26.21859130781921,28.529772558808613
3820,Shih Tzu,3,small,Male,27.82208832437484,31.027307410920226
8501,Golden Retriever,10,large,Female,26.46140502102584,30.54425492043041
2868,Dachshund,11,small,Female,26.37273831326379,31.279999123204966
6583,Bulldog,9,medium,Female,22.051079122570854,34.9280230281516
1709,Dachshund,11,small,Male,27.0033198276236,29.442611591473867
9986,Maltese,9,small,Male,28.91560428772415,35.65750737087464
8957,Boxer,6,medium,Male,29.30405354225087,32.2087778945236
8350,French Bulldog,11,small,Female,23.137378977074956,33.29586318572645
2938,Pomeranian,14,small,Male,26.9482752589449,28.536873376783976
8695,French Griffon,10,small,Male,28.08765974063769,27.66910714660211
8543,French Griffon,15,small,Female,28.702877363975787,34.96889027176245
6060,Siberian Husky,6,medium,Male,27.233724802036864,26.383238593654468
7004,Chihuahua,6,small,Female,30.696583122822688,30.198448541263936
6827,Labrador Retriever,2,large,Male,23.617633083295534,33.33131421258892
4677,Siberian Husky,15,medium,Female,28.954505320879164,34.3195716381991
1448,Great Dane,3,large,Male,29.078672653298195,30.67967094126014
9937,Beagle,5,small,Male,26.280453355974586,35.1608938661686
5133,Golden Retriever,10,large,Male,23.985841280646877,33.485588537238755
4297,Chihuahua,7,small,Male,24.647863661167847,33.53793915743142
3336,Bulldog,10,medium,Male,25.48321396769303,34.27732645358137
7842,Rottweiler,6,large,Female,30.188965917426017,27.641286840374814
7295,Beagle,15,small,Male,30.323671690733565,30.00018441066269
3307,Shih Tzu,3,small,Male,22.68931653943277,25.095990015181613
8583,Yorkshire Terrier,6,small,Male,25.39359037942046,30.241071282499615
2232,Bulldog,3,medium,Female,27.69632548656042,28.907926492220106
3054,Boxer,1,medium,Female,23.892515207141177,32.016070666466064
2383,Pomeranian,5,small,Female,26.424101965360734,33.31546217984908
6947,Australian Shepherd,9,medium,Female,29.019896572818727,33.2648695936025
2341,Border Collie,12,medium,Male,30.8559157392167,31.95761391941478
8349,Poodle,1,small,Male,26.563852098086816,26.508110862824456
1548,French Bulldog,5,small,Female,23.963788662162465,26.79905014364292
9694,Dachshund,5,small,Male,28.05962415843903,31.718149953842627
4449,Yorkshire Terrier,8,small,Female,28.890104080393193,31.097472115732884
7998,Bulldog,14,medium,Male,25.49366733647238,27.84211357696186
6511,Boxer,3,medium,Male,25.58753288935172,27.594106396711048
6597,Pomeranian,14,small,Male,29.94001762103614,29.94908932706093
6290,Maltese,11,small,Female,22.899898543624445,27.45787939954378
3251,French Griffon,10,small,Female,29.92862575830261,34.45432510592278
6952,Beagle,13,small,Female,29.37224628264816,30.865508000814124
2293,Bulldog,11,medium,Female,23.60615927678066,26.085489034459172
7772,Beagle,12,small,Male,23.851182430508036,25.041321860757723
9537,Doberman Pinscher,2,large,Male,22.09682200327625,30.04868840021867
8366,Siberian Husky,3,medium,Male,23.337919823611397,31.7344351147527
4163,Siberian Husky,3,medium,Male,26.23050778332896,35.76196502511665
1664,Bulldog,15,medium,Male,26.89870877519833,32.49772395144451
5659,Maltese,10,small,Male,22.660111451227532,35.89550754686776
5033,Pomeranian,4,small,Male,29.857722469089502,27.55756902980613
7698,Great Dane,7,large,Female,26.58741684562399,31.094598523159995
8348,French Griffon,11,small,Female,22.841113042490583,31.1272569657937
9069,Pomeranian,1,small,Male,27.687909226635156,33.97176991347613
1211,Siberian Husky,10,medium,Male,26.00181114481817,32.81721833030501
8293,Border Collie,5,medium,Male,23.835445803470385,27.94329180264151
2722,Siberian Husky,11,medium,Female,24.74740535220935,25.259182337348022
3319,Siberian Husky,4,medium,Female,25.141330896982467,26.178886841404506
5142,Rottweiler,10,large,Female,24.794773917186024,27.56515565927953
4515,Australian Shepherd,15,medium,Female,23.56312834368772,25.82208513675235
3368,French Bulldog,7,small,Female,22.68266740207536,30.006218150849342
9565,Maltese,9,small,Male,26.392105917282418,31.03516412445292
3013,Dachshund,10,small,Female,22.056176613576472,31.582653525343012
5730,Poodle,4,small,Female,26.173349930897437,31.751166213783904
1190,Yorkshire Terrier,13,small,Female,26.053386367875344,26.02190931017501
2342,Chihuahua,5,small,Male,24.143428952249657,27.880678116454483
1237,Beagle,13,small,Female,30.697857806035593,25.755084603224333
8130,Labrador Retriever,9,large,Male,23.854231518994585,26.856614856252442
6474,French Griffon,5,small,Female,29.58829419590154,30.166073421264443
4581,German Shepherd,13,large,Male,27.304712627744422,32.25911866862003
2832,French Griffon,8,small,Male,24.771290938946645,32.77740101983456
6961,Bulldog,3,medium,Female,28.499554963196346,33.97555825288232
1337,Labrador Retriever,15,large,Female,24.80908035921536,33.31238892980546
1943,Pomeranian,7,small,Female,23.004305989223894,27.367456974299618
6279,Labrador Retriever,6,large,Male,22.51407845598127,31.106665745460045
6822,Shih Tzu,15,small,Female,23.38481670774395,34.27518063780106
6574,Maltese,1,small,Male,23.69445867176608,27.170957724698997
8906,French Griffon,1,small,Male,30.034116202947203,34.2816732711618
6367,French Griffon,15,small,Female,30.802649635668374,28.017440569918
9793,Australian Shepherd,12,medium,Male,27.870152442982466,29.67750550911284
8534,Beagle,13,small,Female,25.858440304715206,32.35749489682953
1319,Shih Tzu,5,small,Male,27.76185189751818,25.13494390108948
8772,Beagle,13,small,Female,23.691103158858233,31.85701950005879
8184,Australian Shepherd,12,medium,Female,30.17539712029554,28.796037409575803
3434,Rottweiler,1,large,Female,26.20368177693738,34.17730773042778
1759,Yorkshire Terrier,4,small,Male,29.294730220930106,32.58294325949558
8080,Border Collie,1,medium,Male,30.766286609630747,30.179062450390898
2085,Border Collie,9,medium,Male,23.170019184847916,27.608364585874995
6410,Pomeranian,1,small,Male,26.229960367465715,33.66244933133452
9582,French Griffon,13,small,Male,28.782149254625164,34.49315836237283
7093,French Bulldog,12,small,Female,26.717322647056655,33.32477653953407
9514,Boxer,7,medium,Male,25.586021601578267,30.535850666325516
9176,Rottweiler,9,large,Female,28.265431711133463,33.48984036252406
2960,Beagle,9,small,Male,28.65456412074583,30.155355815484118
1928,Labrador Retriever,4,large,Male,25.99073529731458,31.822058817038673
9391,Maltese,13,small,Female,27.357260074019727,33.97209679509638
6509,German Shepherd,1,large,Female,24.42786781990375,27.79632055845374
8251,Maltese,5,small,Male,29.600923657479203,32.492276249691805
1022,Doberman Pinscher,2,large,Male,26.923626270082227,31.07109670457818
1944,Yorkshire Terrier,9,small,Male,28.91818560890284,27.057086362377497
9488,Yorkshire Terrier,5,small,Female,29.071152108090196,35.6344180379175
7480,Beagle,15,small,Female,23.423542336595894,31.49369159095154
6271,Siberian Husky,5,medium,Female,23.49174786861147,26.71834594358152
2191,Beagle,4,small,Female,30.14909821972714,26.37947431809864
5018,Shih Tzu,1,small,Female,24.625680063291817,26.119781351449063
6013,Great Dane,4,large,Female,22.0801476423276,26.11427875072816
3981,Australian Shepherd,7,medium,Female,29.687431483527106,29.745821226832017
9427,Maltese,15,small,Female,27.40973340778058,30.746732563421013
5719,French Bulldog,9,small,Male,29.78597378997168,27.55505674090152
1024,Yorkshire Terrier,13,small,Male,30.31029478358706,28.60398922486734
6832,French Griffon,1,small,Female,27.288779157926616,29.823132970135973
5895,Pomeranian,11,small,Female,22.426139179118667,31.39688416519772
4516,German Shepherd,10,large,Male,30.18617806766094,28.090833866010087
3154,Golden Retriever,11,large,Male,27.528466161603717,31.934835087151253
4837,German Shepherd,3,large,Male,25.19933611501379,31.07394984283542
8964,Great Dane,1,large,Female,29.10642699999645,30.670024165118527
8164,Golden Retriever,12,large,Female,26.312342461333742,29.750285900305627
7301,Shih Tzu,4,small,Female,26.99657574084938,32.20352568305036
1422,Boxer,2,medium,Female,27.66868295322034,30.870400582418785
7951,Great Dane,11,large,Male,22.204590667665983,29.595897674321918
9707,Dachshund,13,small,Male,26.38926607445121,33.966925631174924
4126,Doberman Pinscher,14,large,Female,22.991177931502804,29.04996070982314
5357,French Bulldog,4,small,Female,29.778147107983035,33.82211940972199
1713,French Griffon,3,small,Male,25.252997325102235,31.752557903528704
6431,Border Collie,10,medium,Female,30.333131319083094,33.37242763129975
5995,French Griffon,10,small,Male,23.302382522002546,31.47164514581622
6671,German Shepherd,11,large,Male,22.29854567706528,28.568016920367043
4212,Labrador Retriever,13,large,Male,22.725154696573814,32.44742027734113
2514,Pomeranian,3,small,Female,23.959955239493063,28.992689471387305
8248,Border Collie,9,medium,Male,22.485569121641458,25.02894788698948
1676,Poodle,7,small,Female,29.0158049343112,25.03539673875331
4258,Golden Retriever,11,large,Male,27.276747211973984,34.63221133231172
5838,Poodle,15,small,Male,29.269052297331733,31.81442309109292
8394,Golden Retriever,10,large,Male,22.59188916285012,27.069373542092038
3707,French Griffon,13,small,Female,22.360305372371467,34.87274859360534
3399,French Griffon,13,small,Male,29.97786572733461,30.293273715425627
1389,Poodle,2,small,Male,25.63688471136138,27.589023159431605
3344,Bulldog,15,medium,Male,29.799670004170455,28.676665287574835
7619,French Bulldog,15,small,Male,26.037507315192677,33.59529147161299
3597,French Bulldog,3,small,Female,23.71988665344027,35.83716866867083
5848,Yorkshire Terrier,2,small,Male,23.10927145541136,33.39022178300095
2794,Border Collie,3,medium,Male,25.385680974005805,30.466594156386282
5965,French Griffon,12,small,Male,23.10434191322399,29.179761387869103
9191,Golden Retriever,10,large,Male,24.218602368256796,35.18504003608049
2775,Australian Shepherd,12,medium,Male,30.10323243078592,25.771966681005896
7542,Chihuahua,15,small,Male,25.41803918065761,31.089271790012745
2803,French Griffon,3,small,Male,25.161055595476007,25.977915959962598
5533,French Bulldog,4,small,Female,30.178363404313007,32.82941067365569
2974,German Shepherd,3,large,Male,29.278911188921263,27.80289370917019
6392,Maltese,15,small,Male,22.0878990289092,31.529355520624208
2994,Siberian Husky,4,medium,Female,26.01659433231181,30.970693990575647
7313,Pomeranian,7,small,Female,23.56940089242856,28.985611291474797
4850,Siberian Husky,2,medium,Male,24.36638756887129,30.786435122549673
2539,Doberman Pinscher,6,large,Female,28.266411460903946,26.598180081358482
2829,Labrador Retriever,9,large,Female,27.56725483699497,30.02115191616052
5149,Maltese,5,small,Female,29.096722710262902,31.627974444248068
4775,Pomeranian,10,small,Male,22.62350491877671,25.111233289155944
3363,Shih Tzu,3,small,Female,30.041130439929695,25.214024059562437
3449,Yorkshire Terrier,2,small,Female,28.979711739983212,35.42681985343321
1543,French Bulldog,12,small,Male,29.81122863688502,30.054092821097655
4631,Siberian Husky,11,medium,Male,23.577386457209673,26.068041583063188
6490,Great Dane,11,large,Female,22.40159869033756,31.400359445046362
7481,Bulldog,10,medium,Male,24.234751680836837,29.99432640720037
4007,Yorkshire Terrier,12,small,Female,22.598340514940944,25.476986579828893
4849,Beagle,1,small,Male,27.879093178195518,29.54231335697188
6577,Yorkshire Terrier,6,small,Female,29.55858563765119,29.782655191439012
1532,Pomeranian,15,small,Female,28.13538640376403,34.998551303021
7706,Maltese,9,small,Male,26.988277480024976,31.65444640661776
8939,Pomeranian,3,small,Female,30.78922908130695,26.212352435515935
3495,Shih Tzu,9,small,Female,30.40360291986469,27.831496638248097
2396,Border Collie,10,medium,Male,23.094383959027663,27.044873483726473
4204,Yorkshire Terrier,11,small,Male,25.93608722363166,31.463021004292838
8895,Shih Tzu,10,small,Male,22.545988303610688,33.60822499762891
7284,Golden Retriever,8,large,Female,26.35856816160374,26.25519680949687
8629,Yorkshire Terrier,10,small,Female,28.844040597439292,33.7685321244784
5803,Shih Tzu,3,small,Female,26.233527186368214,34.72423413716622
7785,Beagle,10,small,Male,24.816529270890534,34.798098909759155
8040,Beagle,1,small,Female,25.360799100042488,35.83205081615944
3595,Great Dane,2,large,Male,27.821121601540035,29.420484171743425
5401,Golden Retriever,1,large,Male,27.873251935550414,33.82291926344211
3088,French Bulldog,13,small,Male,25.76455744845237,28.087275899281913
6021,Shih Tzu,13,small,Male,27.306403108182998,26.130276121778753
3727,Shih Tzu,11,small,Female,26.997841878404618,33.69044057336157
5620,Chihuahua,8,small,Female,24.66727443788492,34.45793805381431
9327,Labrador Retriever,3,large,Female,22.556256096906672,28.387073562297672
2073,Bulldog,5,medium,Male,27.108272793417107,26.829431947014424
5295,Yorkshire Terrier,10,small,Female,28.38579160771238,34.466268513508346
5785,Rottweiler,10,large,Female,28.531207365458624,31.16200321902343
2333,Rottweiler,5,large,Male,26.761212638814204,32.55862150384553
1195,Maltese,1,small,Female,27.35372241618807,30.58555425025086
7285,Shih Tzu,3,small,Female,24.425156987532723,26.674358142608977
3033,Great Dane,13,large,Female,24.24049312897048,25.024104248630596
